Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2023-05-28 13:03:04.025,10302,0,1,38,True,1,car,0 days 00:00:00.098000,0 days 01:02:03.048000,0.0
2023-05-28 13:03:04.305,9979,0,1,38,False,1,car,0 days 00:00:00.378000,0 days 01:02:03.328000,0.0
2023-05-28 13:03:04.545,8299,7,1,38,False,1,car,0 days 00:00:00.618000,0 days 01:02:03.568000,0.4666666666666666
2023-05-28 13:03:04.785,6619,12,1,38,False,1,car,0 days 00:00:00.858000,0 days 01:02:03.808000,1.2666666666666666
2023-05-28 13:03:05.105,5634,21,1,37,False,1,car,0 days 00:00:01.178000,0 days 01:02:04.128000,3.133333333333333
2023-05-28 13:03:05.385,5982,29,1,38,False,1,car,0 days 00:00:01.458000,0 days 01:02:04.408000,5.388888888888888
2023-05-28 13:03:05.625,5689,35,1,41,False,1,car,0 days 00:00:01.698000,0 days 01:02:04.648000,7.722222222222221
2023-05-28 13:03:05.785,5815,41,1,46,False,1,car,0 days 00:00:01.858000,0 days 01:02:04.808000,9.544444444444446
2023-05-28 13:03:05.985,6935,47,1,49,False,1,car,0 days 00:00:02.058000,0 days 01:02:05.008000,12.155555555555553
2023-05-28 13:03:06.185,7541,53,1,53,False,1,car,0 days 00:00:02.258000,0 days 01:02:05.208000,15.1
2023-05-28 13:03:06.465,8801,63,1,57,False,1,car,0 days 00:00:02.538000,0 days 01:02:05.488000,19.999999999999996
2023-05-28 13:03:06.864,10577,77,1,63,False,1,car,0 days 00:00:02.937000,0 days 01:02:05.887000,28.534166666666664
2023-05-28 13:03:07.144,11137,85,1,75,False,1,car,0 days 00:00:03.217000,0 days 01:02:06.167000,35.14527777777778
2023-05-28 13:03:07.424,11417,100,2,82,False,1,car,0 days 00:00:03.497000,0 days 01:02:06.447000,42.92305555555555
2023-05-28 13:03:07.624,11417,108,2,85,False,1,car,0 days 00:00:03.697000,0 days 01:02:06.647000,48.92305555555556
2023-05-28 13:03:07.784,11961,113,3,95,False,1,car,0 days 00:00:03.857000,0 days 01:02:06.807000,53.94527777777778
2023-05-28 13:03:07.984,12233,121,3,100,False,1,car,0 days 00:00:04.057000,0 days 01:02:07.007000,60.66750000000001
2023-05-28 13:03:08.264,10600,134,4,100,False,1,car,0 days 00:00:04.337000,0 days 01:02:07.287000,71.0897222222222
2023-05-28 13:03:08.504,10407,144,4,100,False,1,car,0 days 00:00:04.577000,0 days 01:02:07.527000,80.68972222222222
2023-05-28 13:03:08.704,10597,153,4,100,False,1,car,0 days 00:00:04.777000,0 days 01:02:07.727000,89.18972222222223
2023-05-28 13:03:08.944,10788,167,4,100,False,1,car,0 days 00:00:05.017000,0 days 01:02:07.967000,100.32305555555557
2023-05-28 13:03:09.185,11068,175,4,99,False,1,car,0 days 00:00:05.258000,0 days 01:02:08.208000,112.03833333333333
2023-05-28 13:03:09.465,10234,187,5,100,False,1,car,0 days 00:00:05.538000,0 days 01:02:08.488000,126.58277777777778
2023-05-28 13:03:09.625,10234,181,5,9,True,1,car,0 days 00:00:05.698000,0 days 01:02:08.648000,134.62722222222223
2023-05-28 13:03:09.865,10374,177,5,0,True,1,car,0 days 00:00:05.938000,0 days 01:02:08.888000,146.42722222222218
2023-05-28 13:03:10.025,10685,171,5,0,True,1,car,0 days 00:00:06.098000,0 days 01:02:09.048000,154.02722222222218
2023-05-28 13:03:10.225,10374,166,4,0,True,1,car,0 days 00:00:06.298000,0 days 01:02:09.248000,163.2494444444444
2023-05-28 13:03:10.505,10094,157,4,0,True,1,car,0 days 00:00:06.578000,0 days 01:02:09.528000,175.46055555555552
2023-05-28 13:03:10.745,10255,141,3,0,True,1,car,0 days 00:00:06.818000,0 days 01:02:09.768000,184.8605555555555
2023-05-28 13:03:11.065,9443,129,3,0,True,1,car,0 days 00:00:07.138000,0 days 01:02:10.088000,196.32722222222216
2023-05-28 13:03:11.305,9931,122,3,0,True,1,car,0 days 00:00:07.378000,0 days 01:02:10.328000,204.46055555555552
2023-05-28 13:03:11.465,9651,115,2,0,True,1,car,0 days 00:00:07.538000,0 days 01:02:10.488000,209.57166666666663
2023-05-28 13:03:11.705,8846,108,2,0,True,1,car,0 days 00:00:07.778000,0 days 01:02:10.728000,216.77166666666662
2023-05-28 13:03:12.185,7576,91,2,1,True,1,car,0 days 00:00:08.258000,0 days 01:02:11.208000,228.90499999999994
2023-05-28 13:03:12.505,6826,83,2,0,True,1,car,0 days 00:00:08.578000,0 days 01:02:11.528000,236.28277777777774
2023-05-28 13:03:12.785,6712,77,2,4,False,1,car,0 days 00:00:08.858000,0 days 01:02:11.808000,242.27166666666665
2023-05-28 13:03:13.025,6571,75,2,1,False,1,car,0 days 00:00:09.098000,0 days 01:02:12.048000,247.27166666666665
2023-05-28 13:03:13.225,6318,74,2,0,True,1,car,0 days 00:00:09.298000,0 days 01:02:12.248000,251.38277777777773
2023-05-28 13:03:13.385,6448,73,2,16,False,1,car,0 days 00:00:09.458000,0 days 01:02:12.408000,254.62722222222217
2023-05-28 13:03:13.784,7167,76,2,37,False,1,car,0 days 00:00:09.857000,0 days 01:02:12.807000,263.0505555555555
2023-05-28 13:03:13.944,7424,79,2,40,False,1,car,0 days 00:00:10.017000,0 days 01:02:12.967000,266.5616666666666
2023-05-28 13:03:14.144,7723,81,2,44,False,1,car,0 days 00:00:10.217000,0 days 01:02:13.167000,271.0616666666666
2023-05-28 13:03:14.344,7723,85,2,46,False,1,car,0 days 00:00:10.417000,0 days 01:02:13.367000,275.78388888888884
2023-05-28 13:03:14.664,8394,92,2,62,False,1,car,0 days 00:00:10.737000,0 days 01:02:13.687000,283.96166666666664
2023-05-28 13:03:14.944,9773,102,2,67,False,1,car,0 days 00:00:11.017000,0 days 01:02:13.967000,291.895
2023-05-28 13:03:15.184,10309,108,2,73,False,1,car,0 days 00:00:11.257000,0 days 01:02:14.207000,299.09499999999997
2023-05-28 13:03:15.384,11294,116,2,82,False,1,car,0 days 00:00:11.457000,0 days 01:02:14.407000,305.5394444444444
2023-05-28 13:03:15.624,10283,129,2,83,False,1,car,0 days 00:00:11.697000,0 days 01:02:14.647000,314.1394444444444
2023-05-28 13:03:15.905,11105,137,3,87,False,1,car,0 days 00:00:11.978000,0 days 01:02:14.928000,324.8330555555555
2023-05-28 13:03:16.105,11075,146,3,100,False,1,car,0 days 00:00:12.178000,0 days 01:02:15.128000,332.94416666666666
2023-05-28 13:03:16.305,10402,154,3,99,False,1,car,0 days 00:00:12.378000,0 days 01:02:15.328000,341.4997222222222
2023-05-28 13:03:16.465,10590,163,4,100,False,1,car,0 days 00:00:12.538000,0 days 01:02:15.488000,348.7441666666667
2023-05-28 13:03:16.905,11612,179,4,100,False,1,car,0 days 00:00:12.978000,0 days 01:02:15.928000,370.6219444444444
2023-05-28 13:03:17.105,10492,185,4,100,False,1,car,0 days 00:00:13.178000,0 days 01:02:16.128000,380.89972222222224
2023-05-28 13:03:17.465,10635,197,5,100,False,1,car,0 days 00:00:13.538000,0 days 01:02:16.488000,400.5997222222222
2023-05-28 13:03:17.625,10915,197,5,100,False,1,car,0 days 00:00:13.698000,0 days 01:02:16.648000,409.3552777777778
2023-05-28 13:03:17.945,11275,211,5,100,False,1,car,0 days 00:00:14.018000,0 days 01:02:16.968000,428.1108333333334
2023-05-28 13:03:18.225,11636,218,5,100,False,1,car,0 days 00:00:14.298000,0 days 01:02:17.248000,445.0663888888889
2023-05-28 13:03:18.505,10518,224,5,100,False,1,car,0 days 00:00:14.578000,0 days 01:02:17.528000,462.4886111111111
2023-05-28 13:03:18.745,10549,228,6,100,True,1,car,0 days 00:00:14.818000,0 days 01:02:17.768000,477.6886111111111
2023-05-28 13:03:18.905,10711,231,6,100,False,1,car,0 days 00:00:14.978000,0 days 01:02:17.928000,487.9552777777777
2023-05-28 13:03:19.065,10890,234,6,100,False,1,car,0 days 00:00:15.138000,0 days 01:02:18.088000,498.35527777777776
2023-05-28 13:03:19.305,10957,238,6,87,False,1,car,0 days 00:00:15.378000,0 days 01:02:18.328000,514.2219444444445
2023-05-28 13:03:19.545,11157,240,6,82,False,1,car,0 days 00:00:15.618000,0 days 01:02:18.568000,530.2219444444445
2023-05-28 13:03:19.785,11298,242,6,91,False,1,car,0 days 00:00:15.858000,0 days 01:02:18.808000,546.3552777777778
2023-05-28 13:03:20.185,11325,246,6,100,False,1,car,0 days 00:00:16.258000,0 days 01:02:19.208000,573.6886111111111
2023-05-28 13:03:20.344,11552,251,6,100,False,1,car,0 days 00:00:16.417000,0 days 01:02:19.367000,584.7744444444446
2023-05-28 13:03:20.824,9876,249,7,18,True,1,car,0 days 00:00:16.897000,0 days 01:02:19.847000,617.9744444444444
2023-05-28 13:03:20.984,9397,244,7,4,True,1,car,0 days 00:00:17.057000,0 days 01:02:20.007000,628.8188888888889
2023-05-28 13:03:21.144,9317,235,7,1,True,1,car,0 days 00:00:17.217000,0 days 01:02:20.167000,639.2633333333333
2023-05-28 13:03:21.344,10167,230,6,0,True,1,car,0 days 00:00:17.417000,0 days 01:02:20.367000,652.0411111111113
2023-05-28 13:03:21.664,10435,210,6,0,True,1,car,0 days 00:00:17.737000,0 days 01:02:20.687000,670.7077777777778
2023-05-28 13:03:21.824,10496,200,6,0,True,1,car,0 days 00:00:17.897000,0 days 01:02:20.847000,679.5966666666667
2023-05-28 13:03:22.144,9698,188,5,0,True,1,car,0 days 00:00:18.217000,0 days 01:02:21.167000,696.3077777777778
2023-05-28 13:03:22.345,10829,180,4,0,True,1,car,0 days 00:00:18.418000,0 days 01:02:21.368000,706.3577777777779
2023-05-28 13:03:22.665,10200,169,4,0,True,1,car,0 days 00:00:18.738000,0 days 01:02:21.688000,721.3800000000001
2023-05-28 13:03:23.025,9411,153,4,1,True,1,car,0 days 00:00:19.098000,0 days 01:02:22.048000,736.6800000000001
2023-05-28 13:03:23.185,9411,150,4,0,True,1,car,0 days 00:00:19.258000,0 days 01:02:22.208000,743.3466666666667
2023-05-28 13:03:23.425,8768,144,4,3,True,1,car,0 days 00:00:19.498000,0 days 01:02:22.448000,752.9466666666667
2023-05-28 13:03:23.585,8766,144,4,4,True,1,car,0 days 00:00:19.658000,0 days 01:02:22.608000,759.3466666666667
2023-05-28 13:03:23.785,8356,140,4,4,False,1,car,0 days 00:00:19.858000,0 days 01:02:22.808000,767.1244444444444
2023-05-28 13:03:24.105,8265,136,4,1,False,1,car,0 days 00:00:20.178000,0 days 01:02:23.128000,779.2133333333333
2023-05-28 13:03:24.265,8143,134,4,2,False,1,car,0 days 00:00:20.338000,0 days 01:02:23.288000,785.1688888888888
2023-05-28 13:03:24.505,7955,130,4,0,False,1,car,0 days 00:00:20.578000,0 days 01:02:23.528000,793.8355555555554
2023-05-28 13:03:24.745,8032,127,4,10,False,1,car,0 days 00:00:20.818000,0 days 01:02:23.768000,802.3022222222221
2023-05-28 13:03:24.945,8261,126,4,24,False,1,car,0 days 00:00:21.018000,0 days 01:02:23.968000,809.3022222222221
2023-05-28 13:03:25.145,8050,125,4,36,False,1,car,0 days 00:00:21.218000,0 days 01:02:24.168000,816.2466666666666
2023-05-28 13:03:25.385,7895,126,4,39,False,1,car,0 days 00:00:21.458000,0 days 01:02:24.408000,824.6466666666665
2023-05-28 13:03:25.785,7906,125,4,21,False,1,car,0 days 00:00:21.858000,0 days 01:02:24.808000,838.5355555555554
2023-05-28 13:03:25.945,8082,125,4,54,False,1,car,0 days 00:00:22.018000,0 days 01:02:24.968000,844.091111111111
2023-05-28 13:03:26.265,8278,130,4,53,False,1,car,0 days 00:00:22.338000,0 days 01:02:25.288000,855.6466666666665
2023-05-28 13:03:26.545,8313,132,4,41,False,1,car,0 days 00:00:22.618000,0 days 01:02:25.568000,865.9133333333331
2023-05-28 13:03:26.785,8460,133,4,42,False,1,car,0 days 00:00:22.858000,0 days 01:02:25.808000,874.7799999999999
2023-05-28 13:03:27.184,8069,133,4,35,True,1,car,0 days 00:00:23.257000,0 days 01:02:26.207000,889.5208333333333
2023-05-28 13:03:27.584,8920,124,3,0,True,1,car,0 days 00:00:23.657000,0 days 01:02:26.607000,903.298611111111
2023-05-28 13:03:27.784,8603,120,3,2,True,1,car,0 days 00:00:23.857000,0 days 01:02:26.807000,909.9652777777776
2023-05-28 13:03:28.144,8366,113,3,0,False,1,car,0 days 00:00:24.217000,0 days 01:02:27.167000,921.2652777777776
2023-05-28 13:03:28.504,8411,110,3,20,False,1,car,0 days 00:00:24.577000,0 days 01:02:27.527000,932.2652777777777
2023-05-28 13:03:28.865,8415,111,3,48,False,1,car,0 days 00:00:24.938000,0 days 01:02:27.888000,943.3961111111109
2023-05-28 13:03:29.105,8764,113,3,50,False,1,car,0 days 00:00:25.178000,0 days 01:02:28.128000,950.9294444444444
2023-05-28 13:03:29.425,9064,120,3,58,False,1,car,0 days 00:00:25.498000,0 days 01:02:28.448000,961.596111111111
2023-05-28 13:03:29.705,9790,124,3,60,False,1,car,0 days 00:00:25.778000,0 days 01:02:28.728000,971.2405555555554
2023-05-28 13:03:29.985,10439,131,3,73,False,1,car,0 days 00:00:26.058000,0 days 01:02:29.008000,981.4294444444444
2023-05-28 13:03:30.265,11054,141,3,82,False,1,car,0 days 00:00:26.338000,0 days 01:02:29.288000,992.396111111111
2023-05-28 13:03:30.505,11749,149,3,100,False,1,car,0 days 00:00:26.578000,0 days 01:02:29.528000,1002.3294444444443
2023-05-28 13:03:30.705,10629,154,3,100,False,1,car,0 days 00:00:26.778000,0 days 01:02:29.728000,1010.8849999999999
2023-05-28 13:03:30.985,11196,172,4,100,False,1,car,0 days 00:00:27.058000,0 days 01:02:30.008000,1024.2627777777777
2023-05-28 13:03:31.265,11445,183,4,100,False,1,car,0 days 00:00:27.338000,0 days 01:02:30.288000,1038.496111111111
2023-05-28 13:03:31.545,10605,192,5,100,False,1,car,0 days 00:00:27.618000,0 days 01:02:30.568000,1053.4294444444442
2023-05-28 13:03:31.705,9798,195,5,24,True,1,car,0 days 00:00:27.778000,0 days 01:02:30.728000,1062.096111111111
2023-05-28 13:03:31.865,10005,192,5,0,True,1,car,0 days 00:00:27.938000,0 days 01:02:30.888000,1070.6294444444443
2023-05-28 13:03:32.185,10319,162,5,0,True,1,car,0 days 00:00:28.258000,0 days 01:02:31.208000,1085.0294444444444
2023-05-28 13:03:32.585,9563,140,3,0,True,1,car,0 days 00:00:28.658000,0 days 01:02:31.608000,1100.585
2023-05-28 13:03:32.985,10068,122,2,0,True,1,car,0 days 00:00:29.058000,0 days 01:02:32.008000,1114.1405555555555
2023-05-28 13:03:33.145,9740,114,2,0,True,1,car,0 days 00:00:29.218000,0 days 01:02:32.168000,1119.207222222222
2023-05-28 13:03:33.345,9044,106,2,0,True,1,car,0 days 00:00:29.418000,0 days 01:02:32.368000,1125.096111111111
2023-05-28 13:03:33.704,7603,95,2,0,True,1,car,0 days 00:00:29.777000,0 days 01:02:32.727000,1134.5697222222223
2023-05-28 13:03:33.944,7145,85,2,1,True,1,car,0 days 00:00:30.017000,0 days 01:02:32.967000,1140.236388888889
2023-05-28 13:03:34.224,6494,77,2,2,True,1,car,0 days 00:00:30.297000,0 days 01:02:33.247000,1146.2252777777778
2023-05-28 13:03:34.544,5854,70,2,1,True,1,car,0 days 00:00:30.617000,0 days 01:02:33.567000,1152.4475
2023-05-28 13:03:34.864,5666,67,2,0,False,1,car,0 days 00:00:30.937000,0 days 01:02:33.887000,1158.4030555555555
2023-05-28 13:03:35.144,5562,66,2,0,False,1,car,0 days 00:00:31.217000,0 days 01:02:34.167000,1163.5363888888887
2023-05-28 13:03:35.304,5509,65,2,0,False,1,car,0 days 00:00:31.377000,0 days 01:02:34.327000,1166.4252777777776
2023-05-28 13:03:35.585,5547,64,2,10,False,1,car,0 days 00:00:31.658000,0 days 01:02:34.608000,1171.4208333333331
2023-05-28 13:03:35.945,6032,67,2,37,False,1,car,0 days 00:00:32.018000,0 days 01:02:34.968000,1178.1208333333332
2023-05-28 13:03:36.105,6178,68,2,37,False,1,car,0 days 00:00:32.178000,0 days 01:02:35.128000,1181.1430555555553
2023-05-28 13:03:36.385,7093,75,2,48,False,1,car,0 days 00:00:32.458000,0 days 01:02:35.408000,1186.9763888888886
2023-05-28 13:03:36.625,7388,84,2,55,False,1,car,0 days 00:00:32.698000,0 days 01:02:35.648000,1192.5763888888887
2023-05-28 13:03:36.865,8392,86,2,62,False,1,car,0 days 00:00:32.938000,0 days 01:02:35.888000,1198.309722222222
2023-05-28 13:03:37.065,8916,97,2,61,False,1,car,0 days 00:00:33.138000,0 days 01:02:36.088000,1203.6986111111107
2023-05-28 13:03:37.425,10168,112,2,71,False,1,car,0 days 00:00:33.498000,0 days 01:02:36.448000,1214.8986111111108
2023-05-28 13:03:37.585,10123,116,2,75,False,1,car,0 days 00:00:33.658000,0 days 01:02:36.608000,1220.0541666666663
2023-05-28 13:03:37.745,9028,121,2,0,True,1,car,0 days 00:00:33.818000,0 days 01:02:36.768000,1225.431944444444
2023-05-28 13:03:38.065,9360,113,3,0,True,1,car,0 days 00:00:34.138000,0 days 01:02:37.088000,1235.4763888888886
2023-05-28 13:03:38.305,8539,102,2,0,True,1,car,0 days 00:00:34.378000,0 days 01:02:37.328000,1242.2763888888885
2023-05-28 13:03:38.465,9191,94,2,0,True,1,car,0 days 00:00:34.538000,0 days 01:02:37.488000,1246.4541666666662
2023-05-28 13:03:38.905,8140,81,1,0,True,1,car,0 days 00:00:34.978000,0 days 01:02:37.928000,1256.3541666666663
2023-05-28 13:03:39.105,7836,73,1,0,True,1,car,0 days 00:00:35.178000,0 days 01:02:38.128000,1260.4097222222217
2023-05-28 13:03:39.465,6689,61,1,0,True,1,car,0 days 00:00:35.538000,0 days 01:02:38.488000,1266.5097222222216
2023-05-28 13:03:39.745,6330,55,1,0,True,1,car,0 days 00:00:35.818000,0 days 01:02:38.768000,1270.7874999999995
2023-05-28 13:03:39.985,5999,52,1,0,True,1,car,0 days 00:00:36.058000,0 days 01:02:39.008000,1274.2541666666662
2023-05-28 13:03:40.345,5331,48,1,0,True,1,car,0 days 00:00:36.418000,0 days 01:02:39.368000,1279.054166666666
2023-05-28 13:03:40.784,4815,48,1,0,False,1,car,0 days 00:00:36.857000,0 days 01:02:39.807000,1284.9074999999993
2023-05-28 13:03:40.944,4976,46,1,0,False,1,car,0 days 00:00:37.017000,0 days 01:02:39.967000,1286.9519444444438
2023-05-28 13:03:41.104,4801,45,1,4,False,1,car,0 days 00:00:37.177000,0 days 01:02:40.127000,1288.9519444444438
2023-05-28 13:03:41.344,4631,43,1,0,False,1,car,0 days 00:00:37.417000,0 days 01:02:40.367000,1291.8186111111106
2023-05-28 13:03:41.584,4712,42,1,13,False,1,car,0 days 00:00:37.657000,0 days 01:02:40.607000,1294.6186111111106
2023-05-28 13:03:41.864,4973,43,1,19,False,1,car,0 days 00:00:37.937000,0 days 01:02:40.887000,1297.963055555555
2023-05-28 13:03:42.025,5390,45,1,20,False,1,car,0 days 00:00:38.098000,0 days 01:02:41.048000,1299.975555555555
2023-05-28 13:03:42.305,6084,46,1,29,False,1,car,0 days 00:00:38.378000,0 days 01:02:41.328000,1303.5533333333328
2023-05-28 13:03:42.545,6608,53,1,39,False,1,car,0 days 00:00:38.618000,0 days 01:02:41.568000,1307.0866666666661
2023-05-28 13:03:42.825,7674,58,1,45,False,1,car,0 days 00:00:38.898000,0 days 01:02:41.848000,1311.5977777777773
2023-05-28 13:03:43.025,7835,65,1,45,False,1,car,0 days 00:00:39.098000,0 days 01:02:42.048000,1315.2088888888884
2023-05-28 13:03:43.345,8372,74,1,51,False,1,car,0 days 00:00:39.418000,0 days 01:02:42.368000,1321.7866666666662
2023-05-28 13:03:43.665,7737,84,2,53,False,1,car,0 days 00:00:39.738000,0 days 01:02:42.688000,1329.2533333333329
2023-05-28 13:03:43.825,7721,86,2,0,True,1,car,0 days 00:00:39.898000,0 days 01:02:42.848000,1333.0755555555552
2023-05-28 13:03:44.065,7286,83,2,0,True,1,car,0 days 00:00:40.138000,0 days 01:02:43.088000,1338.6088888888885
2023-05-28 13:03:44.465,6472,77,2,0,True,1,car,0 days 00:00:40.538000,0 days 01:02:43.488000,1347.164444444444
2023-05-28 13:03:44.665,6247,75,2,0,True,1,car,0 days 00:00:40.738000,0 days 01:02:43.688000,1351.3311111111107
2023-05-28 13:03:44.985,6165,73,2,0,False,1,car,0 days 00:00:41.058000,0 days 01:02:44.008000,1357.8199999999995
2023-05-28 13:03:45.225,5999,71,2,0,False,1,car,0 days 00:00:41.298000,0 days 01:02:44.248000,1362.5533333333328
2023-05-28 13:03:45.465,6401,70,2,17,False,1,car,0 days 00:00:41.538000,0 days 01:02:44.488000,1367.2199999999993
2023-05-28 13:03:45.825,6657,73,2,35,False,1,car,0 days 00:00:41.898000,0 days 01:02:44.848000,1374.5199999999995
2023-05-28 13:03:46.145,6687,78,2,46,False,1,car,0 days 00:00:42.218000,0 days 01:02:45.168000,1381.453333333333
2023-05-28 13:03:46.505,8089,83,2,51,False,1,car,0 days 00:00:42.578000,0 days 01:02:45.528000,1389.7533333333329
2023-05-28 13:03:46.745,8568,93,2,63,False,1,car,0 days 00:00:42.818000,0 days 01:02:45.768000,1395.9533333333327
2023-05-28 13:03:47.144,8936,109,2,18,False,1,car,0 days 00:00:43.217000,0 days 01:02:46.167000,1408.0341666666661
2023-05-28 13:03:47.544,8422,100,2,0,True,1,car,0 days 00:00:43.617000,0 days 01:02:46.567000,1419.1452777777772
2023-05-28 13:03:47.904,7610,91,2,0,True,1,car,0 days 00:00:43.977000,0 days 01:02:46.927000,1428.2452777777771
2023-05-28 13:03:48.064,7214,88,2,0,True,1,car,0 days 00:00:44.137000,0 days 01:02:47.087000,1432.1563888888884
2023-05-28 13:03:48.344,6827,82,2,0,True,1,car,0 days 00:00:44.417000,0 days 01:02:47.367000,1438.5341666666661
2023-05-28 13:03:48.584,6675,80,2,0,True,1,car,0 days 00:00:44.657000,0 days 01:02:47.607000,1443.8674999999994
2023-05-28 13:03:48.785,6345,78,2,0,True,1,car,0 days 00:00:44.858000,0 days 01:02:47.808000,1448.2224999999994
2023-05-28 13:03:49.025,6387,74,2,0,False,1,car,0 days 00:00:45.098000,0 days 01:02:48.048000,1453.1558333333328
2023-05-28 13:03:49.185,6672,73,2,29,False,1,car,0 days 00:00:45.258000,0 days 01:02:48.208000,1456.4002777777773
2023-05-28 13:03:49.465,6949,76,2,42,False,1,car,0 days 00:00:45.538000,0 days 01:02:48.488000,1462.3113888888884
2023-05-28 13:03:49.785,7400,80,2,45,False,1,car,0 days 00:00:45.858000,0 days 01:02:48.808000,1469.4224999999994
2023-05-28 13:03:50.025,7866,88,2,54,False,1,car,0 days 00:00:46.098000,0 days 01:02:49.048000,1475.2891666666662
2023-05-28 13:03:50.185,8721,90,2,62,False,1,car,0 days 00:00:46.258000,0 days 01:02:49.208000,1479.2891666666662
2023-05-28 13:03:50.385,9222,96,2,67,False,1,car,0 days 00:00:46.458000,0 days 01:02:49.408000,1484.6224999999995
2023-05-28 13:03:50.665,10614,96,2,80,False,1,car,0 days 00:00:46.738000,0 days 01:02:49.688000,1492.0891666666662
2023-05-28 13:03:51.025,10717,127,2,83,False,1,car,0 days 00:00:47.098000,0 days 01:02:50.048000,1504.7891666666662
2023-05-28 13:03:51.185,10298,131,3,87,False,1,car,0 days 00:00:47.258000,0 days 01:02:50.208000,1510.6113888888885
2023-05-28 13:03:51.345,11084,142,3,99,False,1,car,0 days 00:00:47.418000,0 days 01:02:50.368000,1516.9224999999994
2023-05-28 13:03:51.705,11293,157,3,99,False,1,car,0 days 00:00:47.778000,0 days 01:02:50.728000,1532.6224999999995
2023-05-28 13:03:51.865,10733,166,4,99,False,1,car,0 days 00:00:47.938000,0 days 01:02:50.888000,1540.0002777777775
2023-05-28 13:03:52.025,11038,175,4,99,False,1,car,0 days 00:00:48.098000,0 days 01:02:51.048000,1547.778055555555
2023-05-28 13:03:52.465,11057,190,4,99,False,1,car,0 days 00:00:48.538000,0 days 01:02:51.488000,1571.0002777777772
2023-05-28 13:03:52.665,10420,190,5,99,False,1,car,0 days 00:00:48.738000,0 days 01:02:51.688000,1581.5558333333329
2023-05-28 13:03:52.825,10792,202,5,99,False,1,car,0 days 00:00:48.898000,0 days 01:02:51.848000,1590.5336111111108
2023-05-28 13:03:53.025,11128,205,5,99,False,1,car,0 days 00:00:49.098000,0 days 01:02:52.048000,1601.9224999999994
2023-05-28 13:03:53.185,11252,205,5,99,False,1,car,0 days 00:00:49.258000,0 days 01:02:52.208000,1611.0336111111108
2023-05-28 13:03:53.505,11817,219,5,99,False,1,car,0 days 00:00:49.578000,0 days 01:02:52.528000,1630.5002777777775
2023-05-28 13:03:53.705,10697,224,5,99,False,1,car,0 days 00:00:49.778000,0 days 01:02:52.728000,1642.9447222222216
2023-05-28 13:03:53.864,10565,229,6,99,False,1,car,0 days 00:00:49.937000,0 days 01:02:52.887000,1653.058888888888
2023-05-28 13:03:54.104,10815,233,6,99,False,1,car,0 days 00:00:50.177000,0 days 01:02:53.127000,1668.5922222222216
2023-05-28 13:03:54.264,10955,237,6,99,False,1,car,0 days 00:00:50.337000,0 days 01:02:53.287000,1679.1255555555551
2023-05-28 13:03:54.544,11228,242,6,99,False,1,car,0 days 00:00:50.617000,0 days 01:02:53.567000,1697.947777777777
2023-05-28 13:03:54.704,11376,244,6,99,False,1,car,0 days 00:00:50.777000,0 days 01:02:53.727000,1708.7922222222217
2023-05-28 13:03:54.864,11506,248,6,100,False,1,car,0 days 00:00:50.937000,0 days 01:02:53.887000,1719.8144444444436
2023-05-28 13:03:55.024,11537,250,6,99,False,1,car,0 days 00:00:51.097000,0 days 01:02:54.047000,1730.9255555555549
2023-05-28 13:03:55.305,11148,253,6,99,False,1,car,0 days 00:00:51.378000,0 days 01:02:54.328000,1750.6736111111104
2023-05-28 13:03:55.505,10354,255,7,100,False,1,car,0 days 00:00:51.578000,0 days 01:02:54.528000,1764.8402777777774
2023-05-28 13:03:55.665,10493,258,7,100,False,1,car,0 days 00:00:51.738000,0 days 01:02:54.688000,1776.3069444444438
2023-05-28 13:03:55.985,10619,260,7,99,False,1,car,0 days 00:00:52.058000,0 days 01:02:55.008000,1799.418055555555
2023-05-28 13:03:56.145,10619,262,7,99,False,1,car,0 days 00:00:52.218000,0 days 01:02:55.168000,1811.0624999999995
2023-05-28 13:03:56.345,10663,265,7,99,False,1,car,0 days 00:00:52.418000,0 days 01:02:55.368000,1825.7847222222215
2023-05-28 13:03:56.745,10848,270,7,99,False,1,car,0 days 00:00:52.818000,0 days 01:02:55.768000,1855.7847222222215
2023-05-28 13:03:56.945,10880,272,7,99,False,1,car,0 days 00:00:53.018000,0 days 01:02:55.968000,1870.8958333333328
2023-05-28 13:03:57.345,11134,276,7,99,False,1,car,0 days 00:00:53.418000,0 days 01:02:56.368000,1901.5624999999993
2023-05-28 13:03:57.545,11227,279,7,99,False,1,car,0 days 00:00:53.618000,0 days 01:02:56.568000,1917.0624999999995
2023-05-28 13:03:57.865,11294,281,7,99,False,1,car,0 days 00:00:53.938000,0 days 01:02:56.888000,1942.0402777777774
2023-05-28 13:03:58.265,10148,258,7,0,True,1,car,0 days 00:00:54.338000,0 days 01:02:57.288000,1970.706944444444
2023-05-28 13:03:58.705,11818,232,6,0,True,1,car,0 days 00:00:54.778000,0 days 01:02:57.728000,1999.0624999999993
2023-05-28 13:03:59.025,11436,206,5,0,True,1,car,0 days 00:00:55.098000,0 days 01:02:58.048000,2017.3736111111104
2023-05-28 13:03:59.185,12087,199,4,0,True,1,car,0 days 00:00:55.258000,0 days 01:02:58.208000,2026.218055555555
