Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
33,Hungarian Grand Prix,1.0,MEDIUM,28.0,122668
33,Hungarian Grand Prix,2.0,HARD,42.0,184002
33,Hungarian Grand Prix,3.0,SOFT,6.0,26286
