DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
5,VET,Chinese Grand Prix,1.0,SOFT,47.0,256197
5,VET,Chinese Grand Prix,2.0,MEDIUM,10.0,54510
