DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
16,LEC,Abu Dhabi Grand Prix,1.0,HYPERSOFT,10.0,52810
16,LEC,Abu Dhabi Grand Prix,2.0,SUPERSOFT,48.0,253488
