DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
77,BOT,Bahrain Grand Prix,1.0,SUPERSOFT,22.0,119064
77,BOT,Bahrain Grand Prix,2.0,MEDIUM,37.0,200244
