DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
10,GAS,1.0,,,0,nan,True,0 days 00:01:52.141000
10,GAS,2.0,1.0,1.0,5451,MEDIUM,True,0 days 00:01:43.991000
10,GAS,3.0,1.0,2.0,10902,MEDIUM,True,0 days 00:01:42.555000
10,GAS,4.0,1.0,3.0,16353,MEDIUM,True,0 days 00:01:42.258000
10,GAS,5.0,1.0,4.0,21804,MEDIUM,True,0 days 00:01:41.533000
10,GAS,6.0,1.0,5.0,27255,MEDIUM,True,0 days 00:01:41.731000
10,GAS,7.0,1.0,6.0,32706,MEDIUM,True,0 days 00:01:41.907000
10,GAS,8.0,1.0,7.0,38157,MEDIUM,True,0 days 00:01:41.580000
10,GAS,9.0,1.0,8.0,43608,MEDIUM,True,0 days 00:01:41.904000
10,GAS,10.0,1.0,9.0,49059,MEDIUM,True,0 days 00:01:41.613000
10,GAS,11.0,1.0,10.0,54510,MEDIUM,True,0 days 00:01:41.506000
10,GAS,12.0,1.0,11.0,59961,MEDIUM,True,0 days 00:01:41.541000
10,GAS,13.0,1.0,12.0,65412,MEDIUM,True,0 days 00:01:41.178000
10,GAS,14.0,1.0,13.0,70863,MEDIUM,True,0 days 00:01:42.156000
10,GAS,15.0,1.0,14.0,76314,MEDIUM,True,0 days 00:01:42.420000
10,GAS,16.0,1.0,15.0,81765,MEDIUM,True,0 days 00:01:42.046000
10,GAS,17.0,1.0,16.0,87216,MEDIUM,True,0 days 00:01:41.866000
10,GAS,18.0,1.0,17.0,92667,MEDIUM,True,0 days 00:01:41.695000
10,GAS,19.0,1.0,18.0,98118,MEDIUM,True,0 days 00:01:42.164000
10,GAS,20.0,1.0,19.0,103569,MEDIUM,True,0 days 00:01:46.866000
10,GAS,21.0,1.0,20.0,109020,MEDIUM,True,0 days 00:01:58.295000
10,GAS,22.0,1.0,21.0,114471,MEDIUM,True,0 days 00:01:38.521000
10,GAS,23.0,1.0,22.0,119922,MEDIUM,True,0 days 00:01:38.704000
10,GAS,24.0,1.0,23.0,125373,MEDIUM,True,0 days 00:01:38.699000
10,GAS,25.0,1.0,24.0,130824,MEDIUM,True,0 days 00:01:38.915000
10,GAS,26.0,1.0,25.0,136275,MEDIUM,True,0 days 00:01:38.957000
10,GAS,27.0,1.0,26.0,141726,MEDIUM,True,0 days 00:01:39.014000
10,GAS,28.0,1.0,27.0,147177,MEDIUM,True,0 days 00:01:39.460000
10,GAS,29.0,1.0,28.0,152628,MEDIUM,True,0 days 00:01:43.579000
10,GAS,30.0,1.0,29.0,158079,MEDIUM,True,0 days 00:01:40.749000
10,GAS,31.0,1.0,30.0,163530,MEDIUM,True,0 days 00:02:17.386000
10,GAS,32.0,1.0,31.0,168981,MEDIUM,True,
10,GAS,33.0,1.0,32.0,174432,MEDIUM,True,0 days 00:01:41.092000
10,GAS,34.0,1.0,33.0,179883,MEDIUM,True,0 days 00:01:39.478000
10,GAS,35.0,1.0,34.0,185334,MEDIUM,True,0 days 00:02:16.392000
10,GAS,36.0,1.0,35.0,190785,MEDIUM,True,0 days 00:01:42.461000
10,GAS,37.0,1.0,36.0,196236,MEDIUM,True,0 days 00:01:41.631000
10,GAS,38.0,1.0,37.0,201687,MEDIUM,True,0 days 00:01:40.225000
10,GAS,39.0,1.0,38.0,207138,MEDIUM,True,0 days 00:01:39.098000
10,GAS,40.0,1.0,39.0,212589,MEDIUM,True,0 days 00:01:39.285000
10,GAS,41.0,1.0,40.0,218040,MEDIUM,True,0 days 00:01:39.102000
10,GAS,42.0,1.0,41.0,223491,MEDIUM,True,0 days 00:01:39.228000
10,GAS,43.0,1.0,42.0,228942,MEDIUM,True,0 days 00:01:39.157000
10,GAS,44.0,1.0,43.0,234393,MEDIUM,True,0 days 00:01:39.360000
10,GAS,45.0,1.0,44.0,239844,MEDIUM,True,0 days 00:01:38.989000
10,GAS,46.0,1.0,45.0,245295,MEDIUM,True,0 days 00:01:39.199000
10,GAS,47.0,2.0,1.0,5451,SOFT,True,0 days 00:01:39.215000
10,GAS,48.0,3.0,1.0,5451,ULTRASOFT,True,0 days 00:01:38.538000
10,GAS,49.0,3.0,2.0,10902,ULTRASOFT,True,0 days 00:01:38.818000
10,GAS,50.0,3.0,3.0,16353,ULTRASOFT,True,0 days 00:01:38.741000
10,GAS,51.0,3.0,4.0,21804,ULTRASOFT,True,0 days 00:01:39.423000
10,GAS,52.0,3.0,5.0,27255,ULTRASOFT,True,0 days 00:01:38.447000
10,GAS,53.0,3.0,6.0,32706,ULTRASOFT,True,0 days 00:01:39.015000
10,GAS,54.0,3.0,7.0,38157,ULTRASOFT,True,0 days 00:01:38.367000
10,GAS,55.0,3.0,8.0,43608,ULTRASOFT,True,0 days 00:01:38.764000
10,GAS,56.0,3.0,9.0,49059,ULTRASOFT,True,0 days 00:01:38.916000
