Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,British Grand Prix,1.0,MEDIUM,16.0,94256
55,British Grand Prix,2.0,HARD,15.0,88365
55,British Grand Prix,3.0,SOFT,6.0,35346
