DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
20,MAG,Japanese Grand Prix,1.0,SOFT,1.0,5807
20,MAG,Japanese Grand Prix,2.0,MEDIUM,6.0,34842
