DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
28,HAR,Chinese Grand Prix,1.0,ULTRASOFT,45.0,245295
28,HAR,Chinese Grand Prix,3.0,SOFT,5.0,27255
