DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
7,RAI,Canadian Grand Prix,1.0,ULTRASOFT,34.0,148274
7,RAI,Canadian Grand Prix,2.0,SUPERSOFT,38.0,165718
