Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
20,1.0,1.0,4.0,28016,SOFT,False,0 days 00:02:29.294000
20,2.0,1.0,5.0,35020,SOFT,False,
20,3.0,1.0,6.0,42024,SOFT,False,
20,4.0,1.0,7.0,49028,SOFT,False,
20,5.0,1.0,8.0,56032,SOFT,False,0 days 00:01:53.612000
20,6.0,1.0,9.0,63036,SOFT,False,0 days 00:01:52.095000
20,7.0,1.0,10.0,70040,SOFT,False,0 days 00:01:52.238000
20,8.0,1.0,11.0,77044,SOFT,False,0 days 00:01:52.024000
20,9.0,1.0,12.0,84048,SOFT,False,0 days 00:01:52.226000
20,10.0,1.0,13.0,91052,SOFT,False,0 days 00:01:53.020000
20,11.0,1.0,14.0,98056,SOFT,False,0 days 00:01:52.922000
20,12.0,1.0,15.0,105060,SOFT,False,0 days 00:01:53.220000
20,13.0,1.0,16.0,112064,SOFT,False,0 days 00:01:52.442000
20,14.0,1.0,17.0,119068,SOFT,False,0 days 00:01:53.835000
20,15.0,1.0,18.0,126072,SOFT,False,0 days 00:01:52.445000
20,16.0,1.0,19.0,133076,SOFT,False,0 days 00:01:53.110000
20,17.0,1.0,20.0,140080,SOFT,False,0 days 00:01:52.122000
20,18.0,1.0,21.0,147084,SOFT,False,0 days 00:01:54.534000
20,19.0,1.0,22.0,154088,SOFT,False,0 days 00:01:53.445000
20,20.0,1.0,23.0,161092,SOFT,False,0 days 00:01:52.482000
20,21.0,1.0,24.0,168096,SOFT,False,0 days 00:01:52.665000
20,22.0,1.0,25.0,175100,SOFT,False,0 days 00:01:51.420000
20,23.0,1.0,26.0,182104,SOFT,False,0 days 00:01:51.373000
20,24.0,1.0,27.0,189108,SOFT,False,0 days 00:01:51.934000
20,25.0,1.0,28.0,196112,SOFT,False,0 days 00:01:56.060000
20,26.0,2.0,1.0,7004,MEDIUM,True,0 days 00:02:03.526000
20,27.0,2.0,2.0,14008,MEDIUM,True,0 days 00:01:48.744000
20,28.0,2.0,3.0,21012,MEDIUM,True,0 days 00:01:49.885000
20,29.0,2.0,4.0,28016,MEDIUM,True,0 days 00:01:50.907000
20,30.0,2.0,5.0,35020,MEDIUM,True,0 days 00:01:49.284000
20,31.0,2.0,6.0,42024,MEDIUM,True,0 days 00:01:48.699000
20,32.0,2.0,7.0,49028,MEDIUM,True,0 days 00:01:48.747000
20,33.0,2.0,8.0,56032,MEDIUM,True,0 days 00:01:48.677000
20,34.0,2.0,9.0,63036,MEDIUM,True,0 days 00:01:49.046000
20,35.0,2.0,10.0,70040,MEDIUM,True,0 days 00:01:48.722000
20,36.0,2.0,11.0,77044,MEDIUM,True,0 days 00:01:48.836000
20,37.0,2.0,12.0,84048,MEDIUM,True,0 days 00:01:49.084000
20,38.0,2.0,13.0,91052,MEDIUM,True,0 days 00:01:49.205000
20,39.0,2.0,14.0,98056,MEDIUM,True,0 days 00:01:49.513000
20,40.0,2.0,15.0,105060,MEDIUM,True,0 days 00:01:50.873000
20,41.0,2.0,16.0,112064,MEDIUM,True,0 days 00:01:53.525000
20,42.0,2.0,17.0,119068,MEDIUM,True,0 days 00:01:49.848000
20,43.0,2.0,18.0,126072,MEDIUM,True,0 days 00:01:49.854000
