DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
99,GIO,1.0,1.0,1.0,5513,MEDIUM,True,5513,0 days 00:01:52.013000
99,GIO,2.0,1.0,2.0,11026,MEDIUM,True,11026,0 days 00:01:44.924000
99,GIO,3.0,1.0,3.0,16539,MEDIUM,True,16539,0 days 00:01:44.021000
99,GIO,4.0,1.0,4.0,22052,MEDIUM,True,22052,0 days 00:01:43.864000
99,GIO,5.0,1.0,5.0,27565,MEDIUM,True,27565,0 days 00:01:43.877000
99,GIO,6.0,1.0,6.0,33078,MEDIUM,True,33078,0 days 00:01:43.713000
99,GIO,7.0,1.0,7.0,38591,MEDIUM,True,38591,0 days 00:01:44.492000
99,GIO,8.0,1.0,8.0,44104,MEDIUM,True,44104,0 days 00:01:43.994000
99,GIO,9.0,1.0,9.0,49617,MEDIUM,True,49617,0 days 00:01:43.858000
99,GIO,10.0,1.0,10.0,55130,MEDIUM,True,55130,0 days 00:01:44.200000
99,GIO,11.0,1.0,11.0,60643,MEDIUM,True,60643,0 days 00:01:45.565000
99,GIO,12.0,1.0,12.0,66156,MEDIUM,True,66156,0 days 00:01:44.838000
99,GIO,13.0,1.0,13.0,71669,MEDIUM,True,71669,0 days 00:01:44.651000
99,GIO,14.0,1.0,14.0,77182,MEDIUM,True,77182,0 days 00:01:44.428000
99,GIO,15.0,1.0,15.0,82695,MEDIUM,True,82695,0 days 00:01:44.551000
99,GIO,16.0,1.0,16.0,88208,MEDIUM,True,88208,0 days 00:01:44.295000
99,GIO,17.0,1.0,17.0,93721,MEDIUM,True,93721,0 days 00:01:45.183000
99,GIO,18.0,2.0,1.0,5513,HARD,True,99234,0 days 00:02:02.799000
99,GIO,19.0,2.0,2.0,11026,HARD,True,104747,0 days 00:01:41.163000
99,GIO,20.0,2.0,3.0,16539,HARD,True,110260,0 days 00:01:42.198000
99,GIO,21.0,2.0,4.0,22052,HARD,True,115773,0 days 00:01:44.009000
99,GIO,22.0,2.0,5.0,27565,HARD,True,121286,0 days 00:01:41.585000
99,GIO,23.0,2.0,6.0,33078,HARD,True,126799,0 days 00:01:41.798000
99,GIO,24.0,2.0,7.0,38591,HARD,True,132312,0 days 00:01:41.609000
99,GIO,25.0,2.0,8.0,44104,HARD,True,137825,0 days 00:01:41.719000
99,GIO,26.0,2.0,9.0,49617,HARD,True,143338,0 days 00:01:42.012000
99,GIO,27.0,2.0,10.0,55130,HARD,True,148851,0 days 00:01:42.039000
99,GIO,28.0,2.0,11.0,60643,HARD,True,154364,0 days 00:01:42.373000
99,GIO,29.0,2.0,12.0,66156,HARD,True,159877,0 days 00:01:41.945000
99,GIO,30.0,2.0,13.0,71669,HARD,True,165390,0 days 00:01:41.776000
99,GIO,31.0,2.0,14.0,77182,HARD,True,170903,0 days 00:01:41.765000
99,GIO,32.0,2.0,15.0,82695,HARD,True,176416,0 days 00:01:42.066000
99,GIO,33.0,2.0,16.0,88208,HARD,True,181929,0 days 00:01:44.320000
99,GIO,34.0,2.0,17.0,93721,HARD,True,187442,0 days 00:01:41.923000
99,GIO,35.0,2.0,18.0,99234,HARD,True,192955,0 days 00:01:41.880000
99,GIO,36.0,2.0,19.0,104747,HARD,True,198468,0 days 00:01:42.563000
99,GIO,37.0,2.0,20.0,110260,HARD,True,203981,0 days 00:01:43.200000
99,GIO,38.0,2.0,21.0,115773,HARD,True,209494,0 days 00:01:44.303000
99,GIO,39.0,2.0,22.0,121286,HARD,True,215007,0 days 00:01:43.330000
99,GIO,40.0,3.0,1.0,5513,SOFT,True,220520,0 days 00:01:59.375000
99,GIO,41.0,3.0,2.0,11026,SOFT,True,226033,0 days 00:01:39.964000
99,GIO,42.0,3.0,3.0,16539,SOFT,True,231546,0 days 00:01:40.561000
99,GIO,43.0,3.0,4.0,22052,SOFT,True,237059,0 days 00:01:40.852000
99,GIO,44.0,3.0,5.0,27565,SOFT,True,242572,0 days 00:01:40.618000
99,GIO,45.0,3.0,6.0,33078,SOFT,True,248085,0 days 00:01:41.263000
99,GIO,46.0,3.0,7.0,38591,SOFT,True,253598,0 days 00:01:40.589000
99,GIO,47.0,3.0,8.0,44104,SOFT,True,259111,0 days 00:01:40.739000
99,GIO,48.0,3.0,9.0,49617,SOFT,True,264624,0 days 00:01:40.860000
99,GIO,49.0,3.0,10.0,55130,SOFT,True,270137,0 days 00:01:40.798000
99,GIO,50.0,3.0,11.0,60643,SOFT,True,275650,0 days 00:01:40.583000
99,GIO,51.0,3.0,12.0,66156,SOFT,True,281163,0 days 00:01:40.802000
99,GIO,52.0,3.0,13.0,71669,SOFT,True,286676,0 days 00:01:40.934000
99,GIO,53.0,3.0,14.0,77182,SOFT,True,292189,0 days 00:01:40.746000
99,GIO,54.0,3.0,15.0,82695,SOFT,True,297702,0 days 00:01:41.402000
99,GIO,55.0,3.0,16.0,88208,SOFT,True,303215,0 days 00:01:44.515000
