DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
16,LEC,United States Grand Prix,1.0,ULTRASOFT,5.0,27565
16,LEC,United States Grand Prix,2.0,SOFT,2.0,11026
16,LEC,United States Grand Prix,3.0,SOFT,27.0,148851
