DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
7,RAI,Australian Grand Prix,1.0,ULTRASOFT,20.0,105560
7,RAI,Australian Grand Prix,2.0,SOFT,40.0,211120
