DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,HUL,Italian Grand Prix,1.0,SOFT,32.0,185376
27,HUL,Italian Grand Prix,2.0,MEDIUM,24.0,139032
