DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
23,ALB,Abu Dhabi Grand Prix,1.0,MEDIUM,16.0,84496
23,ALB,Abu Dhabi Grand Prix,2.0,HARD,42.0,221802
