DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
10,GAS,Bahrain Grand Prix,1.0,SUPERSOFT,17.0,92004
10,GAS,Bahrain Grand Prix,2.0,SOFT,19.0,102828
10,GAS,Bahrain Grand Prix,3.0,SUPERSOFT,26.0,140712
