DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
44,HAM,Singapore Grand Prix,1.0,HYPERSOFT,16.0,79040
44,HAM,Singapore Grand Prix,2.0,SOFT,46.0,227240
