DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
77,BOT,Monaco Grand Prix,1.0,SOFT,16.0,53392
77,BOT,Monaco Grand Prix,2.0,MEDIUM,1.0,3337
77,BOT,Monaco Grand Prix,3.0,HARD,66.0,220242
