DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,SAI,Abu Dhabi Grand Prix,1.0,SOFT,15.0,79215
55,SAI,Abu Dhabi Grand Prix,2.0,HARD,29.0,153149
55,SAI,Abu Dhabi Grand Prix,3.0,MEDIUM,13.0,68653
