DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,British Grand Prix,1.0,SOFT,20.0,117820
3,RIC,British Grand Prix,2.0,MEDIUM,12.0,70692
3,RIC,British Grand Prix,3.0,SOFT,22.0,129602
