DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Canadian Grand Prix,1.0,HYPERSOFT,19.0,82859
3,RIC,Canadian Grand Prix,2.0,SUPERSOFT,53.0,231133
