DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
9,ERI,1.0,,,0,nan,True,0 days 00:01:20.629000
9,ERI,2.0,1.0,1.0,4318,SOFT,True,0 days 00:01:14.012000
9,ERI,3.0,1.0,2.0,8636,SOFT,True,0 days 00:01:11.412000
9,ERI,4.0,1.0,3.0,12954,SOFT,True,0 days 00:01:11.356000
9,ERI,5.0,1.0,4.0,17272,SOFT,True,0 days 00:01:11.460000
9,ERI,6.0,1.0,5.0,21590,SOFT,True,0 days 00:01:12.600000
9,ERI,7.0,1.0,6.0,25908,SOFT,True,0 days 00:01:11.276000
9,ERI,8.0,1.0,7.0,30226,SOFT,True,0 days 00:01:11.707000
9,ERI,9.0,1.0,8.0,34544,SOFT,True,0 days 00:01:11.187000
9,ERI,10.0,1.0,9.0,38862,SOFT,True,0 days 00:01:11.168000
9,ERI,11.0,1.0,10.0,43180,SOFT,True,0 days 00:01:10.632000
9,ERI,12.0,1.0,11.0,47498,SOFT,True,0 days 00:01:12.355000
9,ERI,13.0,1.0,12.0,51816,SOFT,True,0 days 00:01:12.084000
9,ERI,14.0,1.0,13.0,56134,SOFT,True,0 days 00:01:18.791000
9,ERI,15.0,1.0,14.0,60452,SOFT,True,0 days 00:01:33.576000
9,ERI,16.0,1.0,15.0,64770,SOFT,True,0 days 00:01:13.509000
9,ERI,17.0,1.0,16.0,69088,SOFT,True,0 days 00:01:10.615000
9,ERI,18.0,1.0,17.0,73406,SOFT,True,0 days 00:01:10.841000
9,ERI,19.0,1.0,18.0,77724,SOFT,True,0 days 00:01:10.827000
9,ERI,20.0,1.0,19.0,82042,SOFT,True,0 days 00:01:10.521000
9,ERI,21.0,1.0,20.0,86360,SOFT,True,0 days 00:01:10.472000
9,ERI,22.0,1.0,21.0,90678,SOFT,True,0 days 00:01:10.596000
9,ERI,23.0,1.0,22.0,94996,SOFT,True,0 days 00:01:10.412000
9,ERI,24.0,1.0,23.0,99314,SOFT,True,0 days 00:01:09.911000
9,ERI,25.0,1.0,24.0,103632,SOFT,True,0 days 00:01:09.690000
9,ERI,26.0,1.0,25.0,107950,SOFT,True,0 days 00:01:09.680000
9,ERI,27.0,1.0,26.0,112268,SOFT,True,0 days 00:01:09.786000
9,ERI,28.0,1.0,27.0,116586,SOFT,True,0 days 00:01:09.795000
9,ERI,29.0,1.0,28.0,120904,SOFT,True,0 days 00:01:09.760000
9,ERI,30.0,1.0,29.0,125222,SOFT,True,0 days 00:01:11.066000
9,ERI,31.0,1.0,30.0,129540,SOFT,True,0 days 00:01:09.521000
9,ERI,32.0,1.0,31.0,133858,SOFT,True,0 days 00:01:10.046000
9,ERI,33.0,1.0,32.0,138176,SOFT,True,0 days 00:01:10.059000
9,ERI,34.0,1.0,33.0,142494,SOFT,True,0 days 00:01:10.383000
9,ERI,35.0,1.0,34.0,146812,SOFT,True,0 days 00:01:09.498000
9,ERI,36.0,1.0,35.0,151130,SOFT,True,0 days 00:01:09.494000
9,ERI,37.0,1.0,36.0,155448,SOFT,True,0 days 00:01:09.340000
9,ERI,38.0,1.0,37.0,159766,SOFT,True,0 days 00:01:09.387000
9,ERI,39.0,1.0,38.0,164084,SOFT,True,0 days 00:01:09.203000
9,ERI,40.0,1.0,39.0,168402,SOFT,True,0 days 00:01:09.170000
9,ERI,41.0,1.0,40.0,172720,SOFT,True,0 days 00:01:09.357000
9,ERI,42.0,1.0,41.0,177038,SOFT,True,0 days 00:01:09.287000
9,ERI,43.0,1.0,42.0,181356,SOFT,True,0 days 00:01:09.382000
9,ERI,44.0,1.0,43.0,185674,SOFT,True,0 days 00:01:09.612000
9,ERI,45.0,1.0,44.0,189992,SOFT,True,0 days 00:01:13.355000
9,ERI,46.0,2.0,1.0,4318,SUPERSOFT,True,0 days 00:01:26.022000
9,ERI,47.0,2.0,2.0,8636,SUPERSOFT,True,0 days 00:01:08.651000
9,ERI,48.0,2.0,3.0,12954,SUPERSOFT,True,0 days 00:01:08.795000
