DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
33,VER,Spanish Grand Prix,1.0,SOFT,36.0,167652
33,VER,Spanish Grand Prix,2.0,MEDIUM,32.0,149024
