DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
23,ALB,United States Grand Prix,1.0,SOFT,4.0,22052
23,ALB,United States Grand Prix,2.0,MEDIUM,19.0,104747
23,ALB,United States Grand Prix,3.0,MEDIUM,20.0,110260
23,ALB,United States Grand Prix,4.0,SOFT,19.0,104747
