DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
33,VER,Canadian Grand Prix,1.0,HYPERSOFT,18.0,78498
33,VER,Canadian Grand Prix,2.0,SUPERSOFT,54.0,235494
