DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
35,SIR,Monaco Grand Prix,2.0,HYPERSOFT,19.0,63403
35,SIR,Monaco Grand Prix,3.0,ULTRASOFT,30.0,100110
35,SIR,Monaco Grand Prix,4.0,SUPERSOFT,29.0,96773
