DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
77,BOT,Abu Dhabi Grand Prix,1.0,ULTRASOFT,19.0,100339
77,BOT,Abu Dhabi Grand Prix,2.0,SUPERSOFT,24.0,126744
77,BOT,Abu Dhabi Grand Prix,3.0,ULTRASOFT,15.0,79215
