DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
26,KVY,Belgian Grand Prix,1.0,MEDIUM,24.0,168096
26,KVY,Belgian Grand Prix,2.0,SOFT,20.0,140080
