DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
18,STR,Austrian Grand Prix,1.0,ULTRASOFT,14.0,60452
18,STR,Austrian Grand Prix,2.0,SOFT,50.0,215900
18,STR,Austrian Grand Prix,3.0,SUPERSOFT,4.0,17272
