DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
20,MAG,Abu Dhabi Grand Prix,1.0,MEDIUM,20.0,105620
20,MAG,Abu Dhabi Grand Prix,2.0,HARD,35.0,184835
