DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,MAG,Austrian Grand Prix,1.0,ULTRASOFT,30.0,129540
20,MAG,Austrian Grand Prix,2.0,SOFT,42.0,181356
