DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,SAI,Hungarian Grand Prix,1.0,SOFT,32.0,140192
55,SAI,Hungarian Grand Prix,2.0,HARD,40.0,175240
