DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
99,GIO,Japanese Grand Prix,1.0,MEDIUM,18.0,104526
99,GIO,Japanese Grand Prix,2.0,HARD,31.0,180017
99,GIO,Japanese Grand Prix,3.0,SOFT,3.0,17421
