DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
63,RUS,Mexican Grand Prix,1.0,MEDIUM,22.0,94688
63,RUS,Mexican Grand Prix,2.0,HARD,47.0,202288
