DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
44,HAM,1.0,1.0,4.0,17216,MEDIUM,False,0 days 00:01:39.041000
44,HAM,2.0,1.0,5.0,21520,MEDIUM,False,0 days 00:01:46.004000
44,HAM,3.0,1.0,6.0,25824,MEDIUM,False,0 days 00:01:26.482000
44,HAM,4.0,1.0,7.0,30128,MEDIUM,False,0 days 00:01:21.275000
44,HAM,5.0,1.0,8.0,34432,MEDIUM,False,0 days 00:01:21.982000
44,HAM,6.0,1.0,9.0,38736,MEDIUM,False,0 days 00:01:21.641000
44,HAM,7.0,1.0,10.0,43040,MEDIUM,False,0 days 00:01:21.830000
44,HAM,8.0,1.0,11.0,47344,MEDIUM,False,0 days 00:01:21.815000
44,HAM,9.0,1.0,12.0,51648,MEDIUM,False,0 days 00:01:21.854000
44,HAM,10.0,1.0,13.0,55952,MEDIUM,False,0 days 00:01:21.626000
44,HAM,11.0,1.0,14.0,60256,MEDIUM,False,0 days 00:01:22.127000
44,HAM,12.0,1.0,15.0,64560,MEDIUM,False,0 days 00:01:21.616000
44,HAM,13.0,1.0,16.0,68864,MEDIUM,False,0 days 00:01:21.096000
44,HAM,14.0,1.0,17.0,73168,MEDIUM,False,0 days 00:01:21.426000
44,HAM,15.0,1.0,18.0,77472,MEDIUM,False,0 days 00:01:20.660000
44,HAM,16.0,1.0,19.0,81776,MEDIUM,False,0 days 00:01:21.185000
44,HAM,17.0,1.0,20.0,86080,MEDIUM,False,0 days 00:01:21.264000
44,HAM,18.0,1.0,21.0,90384,MEDIUM,False,0 days 00:01:21.012000
44,HAM,19.0,1.0,22.0,94688,MEDIUM,False,0 days 00:01:21.313000
44,HAM,20.0,1.0,23.0,98992,MEDIUM,False,0 days 00:01:21.253000
44,HAM,21.0,1.0,24.0,103296,MEDIUM,False,0 days 00:01:21.008000
44,HAM,22.0,1.0,25.0,107600,MEDIUM,False,0 days 00:01:21.111000
44,HAM,23.0,1.0,26.0,111904,MEDIUM,False,0 days 00:01:24.334000
44,HAM,24.0,2.0,1.0,4304,HARD,True,0 days 00:01:38.903000
44,HAM,25.0,2.0,2.0,8608,HARD,True,0 days 00:01:19.926000
44,HAM,26.0,2.0,3.0,12912,HARD,True,0 days 00:01:20.993000
44,HAM,27.0,2.0,4.0,17216,HARD,True,0 days 00:01:20.975000
44,HAM,28.0,2.0,5.0,21520,HARD,True,0 days 00:01:20.584000
44,HAM,29.0,2.0,6.0,25824,HARD,True,0 days 00:01:21.330000
44,HAM,30.0,2.0,7.0,30128,HARD,True,0 days 00:01:21.611000
44,HAM,31.0,2.0,8.0,34432,HARD,True,0 days 00:01:21.185000
