DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
88,KUB,Monaco Grand Prix,1.0,MEDIUM,21.0,70077
88,KUB,Monaco Grand Prix,2.0,HARD,56.0,186872
