DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
11,PER,Hungarian Grand Prix,1.0,MEDIUM,18.0,78858
11,PER,Hungarian Grand Prix,2.0,HARD,51.0,223431
