DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
23,ALB,Australian Grand Prix,1.0,SOFT,14.0,73892
23,ALB,Australian Grand Prix,2.0,MEDIUM,43.0,226954
