DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,HUL,Russian Grand Prix,1.0,SOFT,19.0,111112
27,HUL,Russian Grand Prix,2.0,MEDIUM,13.0,76024
27,HUL,Russian Grand Prix,3.0,SOFT,27.0,157896
