DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
8,GRO,Australian Grand Prix,1.0,SOFT,18.0,95004
8,GRO,Australian Grand Prix,2.0,MEDIUM,15.0,79170
