DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
5,VET,Mexican Grand Prix,1.0,ULTRASOFT,20.0,86080
5,VET,Mexican Grand Prix,2.0,SUPERSOFT,30.0,129120
5,VET,Mexican Grand Prix,3.0,ULTRASOFT,24.0,103296
