DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
77,BOT,1.0,1.0,4.0,17524,MEDIUM,False,4381,0 days 00:01:30.816000
77,BOT,2.0,1.0,5.0,21905,MEDIUM,False,8762,0 days 00:01:24.628000
77,BOT,3.0,1.0,6.0,26286,MEDIUM,False,13143,0 days 00:01:24.767000
77,BOT,4.0,1.0,7.0,30667,MEDIUM,False,17524,0 days 00:01:24.627000
77,BOT,5.0,1.0,8.0,35048,MEDIUM,False,21905,0 days 00:01:26.664000
77,BOT,6.0,2.0,1.0,4381,HARD,True,26286,0 days 00:01:52.034000
77,BOT,7.0,2.0,2.0,8762,HARD,True,30667,0 days 00:01:21.400000
77,BOT,8.0,2.0,3.0,13143,HARD,True,35048,0 days 00:01:21.392000
77,BOT,9.0,2.0,4.0,17524,HARD,True,39429,0 days 00:01:21.550000
77,BOT,10.0,2.0,5.0,21905,HARD,True,43810,0 days 00:01:24.046000
77,BOT,11.0,2.0,6.0,26286,HARD,True,48191,0 days 00:01:22.309000
77,BOT,12.0,2.0,7.0,30667,HARD,True,52572,0 days 00:01:24.052000
77,BOT,13.0,2.0,8.0,35048,HARD,True,56953,0 days 00:01:25.073000
77,BOT,14.0,2.0,9.0,39429,HARD,True,61334,0 days 00:01:24.033000
77,BOT,15.0,2.0,10.0,43810,HARD,True,65715,0 days 00:01:22.771000
77,BOT,16.0,2.0,11.0,48191,HARD,True,70096,0 days 00:01:23.240000
77,BOT,17.0,2.0,12.0,52572,HARD,True,74477,0 days 00:01:23.064000
77,BOT,18.0,2.0,13.0,56953,HARD,True,78858,0 days 00:01:24.094000
77,BOT,19.0,2.0,14.0,61334,HARD,True,83239,0 days 00:01:23.888000
77,BOT,20.0,2.0,15.0,65715,HARD,True,87620,0 days 00:01:24.446000
77,BOT,21.0,2.0,16.0,70096,HARD,True,92001,0 days 00:01:23.938000
77,BOT,22.0,2.0,17.0,74477,HARD,True,96382,0 days 00:01:23.659000
77,BOT,23.0,2.0,18.0,78858,HARD,True,100763,0 days 00:01:23.438000
77,BOT,24.0,2.0,19.0,83239,HARD,True,105144,0 days 00:01:23.162000
77,BOT,25.0,2.0,20.0,87620,HARD,True,109525,0 days 00:01:23.475000
77,BOT,26.0,2.0,21.0,92001,HARD,True,113906,0 days 00:01:23.595000
77,BOT,27.0,2.0,22.0,96382,HARD,True,118287,0 days 00:01:22.757000
77,BOT,28.0,2.0,23.0,100763,HARD,True,122668,0 days 00:01:23.003000
77,BOT,29.0,2.0,24.0,105144,HARD,True,127049,0 days 00:01:24.600000
77,BOT,30.0,2.0,25.0,109525,HARD,True,131430,0 days 00:01:23.384000
77,BOT,31.0,2.0,26.0,113906,HARD,True,135811,0 days 00:01:23.380000
77,BOT,32.0,2.0,27.0,118287,HARD,True,140192,0 days 00:01:23.047000
77,BOT,33.0,2.0,28.0,122668,HARD,True,144573,0 days 00:01:23.172000
77,BOT,34.0,2.0,29.0,127049,HARD,True,148954,0 days 00:01:22.030000
77,BOT,35.0,2.0,30.0,131430,HARD,True,153335,0 days 00:01:22.172000
77,BOT,36.0,2.0,31.0,135811,HARD,True,157716,0 days 00:01:22.272000
77,BOT,37.0,2.0,32.0,140192,HARD,True,162097,0 days 00:01:21.802000
77,BOT,38.0,2.0,33.0,144573,HARD,True,166478,0 days 00:01:21.920000
77,BOT,39.0,2.0,34.0,148954,HARD,True,170859,0 days 00:01:21.889000
77,BOT,40.0,2.0,35.0,153335,HARD,True,175240,0 days 00:01:22.016000
77,BOT,41.0,2.0,36.0,157716,HARD,True,179621,0 days 00:01:21.633000
77,BOT,42.0,2.0,37.0,162097,HARD,True,184002,0 days 00:01:21.865000
77,BOT,43.0,2.0,38.0,166478,HARD,True,188383,0 days 00:01:24.824000
77,BOT,44.0,2.0,39.0,170859,HARD,True,192764,0 days 00:01:22.793000
77,BOT,45.0,2.0,40.0,175240,HARD,True,197145,0 days 00:01:22.069000
77,BOT,46.0,2.0,41.0,179621,HARD,True,201526,0 days 00:01:23.828000
77,BOT,47.0,3.0,1.0,4381,MEDIUM,False,205907,0 days 00:01:39.946000
77,BOT,48.0,3.0,2.0,8762,MEDIUM,False,210288,0 days 00:01:22.034000
77,BOT,49.0,3.0,3.0,13143,MEDIUM,False,214669,0 days 00:01:20.962000
77,BOT,50.0,3.0,4.0,17524,MEDIUM,False,219050,0 days 00:01:20.453000
77,BOT,51.0,3.0,5.0,21905,MEDIUM,False,223431,0 days 00:01:19.663000
77,BOT,52.0,3.0,6.0,26286,MEDIUM,False,227812,0 days 00:01:19.592000
77,BOT,53.0,3.0,7.0,30667,MEDIUM,False,232193,0 days 00:01:19.871000
77,BOT,54.0,3.0,8.0,35048,MEDIUM,False,236574,0 days 00:01:20.192000
77,BOT,55.0,3.0,9.0,39429,MEDIUM,False,240955,0 days 00:01:20.080000
77,BOT,56.0,3.0,10.0,43810,MEDIUM,False,245336,0 days 00:01:20.173000
77,BOT,57.0,3.0,11.0,48191,MEDIUM,False,249717,0 days 00:01:20.804000
77,BOT,58.0,3.0,12.0,52572,MEDIUM,False,254098,0 days 00:01:20.001000
77,BOT,59.0,3.0,13.0,56953,MEDIUM,False,258479,0 days 00:01:19.331000
77,BOT,60.0,3.0,14.0,61334,MEDIUM,False,262860,0 days 00:01:20.234000
77,BOT,61.0,3.0,15.0,65715,MEDIUM,False,267241,0 days 00:01:21.404000
77,BOT,62.0,3.0,16.0,70096,MEDIUM,False,271622,0 days 00:01:21.599000
77,BOT,63.0,3.0,17.0,74477,MEDIUM,False,276003,0 days 00:01:20.289000
77,BOT,64.0,3.0,18.0,78858,MEDIUM,False,280384,0 days 00:01:20.026000
77,BOT,65.0,3.0,19.0,83239,MEDIUM,False,284765,0 days 00:01:20.116000
77,BOT,66.0,3.0,20.0,87620,MEDIUM,False,289146,0 days 00:01:20.999000
77,BOT,67.0,3.0,21.0,92001,MEDIUM,False,293527,0 days 00:01:20.958000
77,BOT,68.0,3.0,22.0,96382,MEDIUM,False,297908,0 days 00:01:21.064000
77,BOT,69.0,3.0,23.0,100763,MEDIUM,False,302289,0 days 00:01:21.516000
