DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
35,SIR,Japanese Grand Prix,1.0,SOFT,3.0,17421
35,SIR,Japanese Grand Prix,2.0,MEDIUM,34.0,197438
35,SIR,Japanese Grand Prix,3.0,SUPERSOFT,14.0,81298
