DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
99,GIO,Azerbaijan Grand Prix,1.0,SOFT,10.0,60030
99,GIO,Azerbaijan Grand Prix,2.0,MEDIUM,43.0,258129
