DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
14,ALO,Brazilian Grand Prix,1.0,SOFT,15.0,64635
14,ALO,Brazilian Grand Prix,2.0,MEDIUM,39.0,168051
14,ALO,Brazilian Grand Prix,3.0,SUPERSOFT,15.0,64635
