DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
10,GAS,Monaco Grand Prix,1.0,HYPERSOFT,41.0,136817
10,GAS,Monaco Grand Prix,2.0,SUPERSOFT,41.0,136817
