DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
88,KUB,Bahrain Grand Prix,1.0,MEDIUM,11.0,59532
88,KUB,Bahrain Grand Prix,2.0,SOFT,16.0,86592
88,KUB,Bahrain Grand Prix,3.0,MEDIUM,29.0,156948
