DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Austrian Grand Prix,1.0,ULTRASOFT,17.0,73406
7,RAI,Austrian Grand Prix,2.0,SOFT,56.0,241808
