DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Monaco Grand Prix,1.0,HYPERSOFT,20.0,66740
77,BOT,Monaco Grand Prix,2.0,SUPERSOFT,61.0,203557
