DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
33,VER,Belgian Grand Prix,2.0,SUPERSOFT,28.0,196112
33,VER,Belgian Grand Prix,3.0,SOFT,18.0,126072
