DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
44,HAM,Spanish Grand Prix,1.0,SOFT,30.0,139710
44,HAM,Spanish Grand Prix,2.0,MEDIUM,19.0,88483
44,HAM,Spanish Grand Prix,3.0,SOFT,23.0,107111
