DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,PER,Bahrain Grand Prix,1.0,SOFT,8.0,43296
11,PER,Bahrain Grand Prix,2.0,MEDIUM,23.0,124476
11,PER,Bahrain Grand Prix,3.0,SUPERSOFT,24.0,129888
