DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
10,GAS,Abu Dhabi Grand Prix,1.0,MEDIUM,1.0,5281
10,GAS,Abu Dhabi Grand Prix,2.0,HARD,52.0,274612
