DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,SAI,Bahrain Grand Prix,1.0,SUPERSOFT,18.0,97416
55,SAI,Bahrain Grand Prix,2.0,SUPERSOFT,13.0,70356
55,SAI,Bahrain Grand Prix,3.0,SOFT,40.0,216480
