DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Azerbaijan Grand Prix,1.0,SUPERSOFT,43.0,258129
77,BOT,Azerbaijan Grand Prix,2.0,ULTRASOFT,12.0,72036
