DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
55,SAI,1.0,,,0,nan,True,0,0 days 00:01:43.739000
55,SAI,2.0,1.0,1.0,5891,MEDIUM,True,11782,0 days 00:01:36.714000
55,SAI,3.0,1.0,2.0,11782,MEDIUM,True,17673,0 days 00:01:35.366000
55,SAI,4.0,1.0,3.0,17673,MEDIUM,True,23564,0 days 00:01:35.277000
55,SAI,5.0,1.0,4.0,23564,MEDIUM,True,29455,0 days 00:01:36.028000
55,SAI,6.0,1.0,5.0,29455,MEDIUM,True,35346,0 days 00:01:36.168000
55,SAI,7.0,1.0,6.0,35346,MEDIUM,True,41237,0 days 00:01:36.626000
55,SAI,8.0,1.0,7.0,41237,MEDIUM,True,47128,0 days 00:01:35.571000
55,SAI,9.0,1.0,8.0,47128,MEDIUM,True,53019,0 days 00:01:35.619000
55,SAI,10.0,1.0,9.0,53019,MEDIUM,True,58910,0 days 00:01:35.810000
55,SAI,11.0,1.0,10.0,58910,MEDIUM,True,64801,0 days 00:01:35.564000
55,SAI,12.0,1.0,11.0,64801,MEDIUM,True,70692,0 days 00:01:35.552000
55,SAI,13.0,1.0,12.0,70692,MEDIUM,True,76583,0 days 00:01:35.904000
55,SAI,14.0,1.0,13.0,76583,MEDIUM,True,82474,0 days 00:01:35.674000
55,SAI,15.0,1.0,14.0,82474,MEDIUM,True,88365,0 days 00:01:36.482000
55,SAI,16.0,1.0,15.0,88365,MEDIUM,True,94256,0 days 00:01:35.806000
55,SAI,17.0,1.0,16.0,94256,MEDIUM,True,100147,0 days 00:01:35.531000
55,SAI,18.0,2.0,1.0,5891,HARD,True,106038,0 days 00:01:54.994000
55,SAI,19.0,2.0,2.0,11782,HARD,True,111929,0 days 00:01:34.738000
55,SAI,20.0,2.0,3.0,17673,HARD,True,117820,0 days 00:01:35.174000
55,SAI,21.0,2.0,4.0,23564,HARD,True,123711,0 days 00:01:35.564000
55,SAI,22.0,2.0,5.0,29455,HARD,True,129602,0 days 00:01:35.310000
55,SAI,23.0,2.0,6.0,35346,HARD,True,135493,0 days 00:01:35.286000
55,SAI,24.0,2.0,7.0,41237,HARD,True,141384,0 days 00:01:34.774000
55,SAI,25.0,2.0,8.0,47128,HARD,True,147275,0 days 00:01:34.602000
55,SAI,26.0,2.0,9.0,53019,HARD,True,153166,0 days 00:01:35.345000
55,SAI,27.0,2.0,10.0,58910,HARD,True,159057,0 days 00:01:34.788000
55,SAI,28.0,2.0,11.0,64801,HARD,True,164948,0 days 00:01:35.030000
55,SAI,29.0,2.0,12.0,70692,HARD,True,170839,0 days 00:01:34.894000
55,SAI,30.0,2.0,13.0,76583,HARD,True,176730,0 days 00:01:34.667000
55,SAI,31.0,2.0,14.0,82474,HARD,True,182621,0 days 00:01:35.241000
55,SAI,32.0,2.0,15.0,88365,HARD,True,188512,0 days 00:01:47.349000
55,SAI,33.0,3.0,1.0,5891,SOFT,True,194403,0 days 00:02:24.822000
55,SAI,34.0,3.0,2.0,11782,SOFT,True,200294,0 days 00:01:45.294000
55,SAI,35.0,3.0,3.0,17673,SOFT,True,206185,0 days 00:01:42.315000
55,SAI,36.0,3.0,4.0,23564,SOFT,True,212076,0 days 00:02:15.993000
55,SAI,37.0,3.0,5.0,29455,SOFT,True,217967,0 days 00:02:13.742000
55,SAI,38.0,3.0,6.0,35346,SOFT,True,223858,
