DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Azerbaijan Grand Prix,1.0,SOFT,10.0,60030
3,RIC,Azerbaijan Grand Prix,2.0,MEDIUM,21.0,126063
