DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Brazilian Grand Prix,1.0,SOFT,29.0,124961
77,BOT,Brazilian Grand Prix,2.0,HARD,15.0,64635
77,BOT,Brazilian Grand Prix,3.0,MEDIUM,11.0,47399
