DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Belgian Grand Prix,1.0,SOFT,4.0,28016
7,RAI,Belgian Grand Prix,3.0,MEDIUM,30.0,210120
7,RAI,Belgian Grand Prix,4.0,SOFT,17.0,119068
