DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,MAG,Singapore Grand Prix,1.0,MEDIUM,18.0,88920
20,MAG,Singapore Grand Prix,2.0,HARD,38.0,187720
20,MAG,Singapore Grand Prix,3.0,SOFT,5.0,24700
