DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,GRO,Abu Dhabi Grand Prix,1.0,MEDIUM,18.0,95058
8,GRO,Abu Dhabi Grand Prix,2.0,HARD,37.0,195397
