DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
55,SAI,Azerbaijan Grand Prix,1.0,SOFT,12.0,72036
55,SAI,Azerbaijan Grand Prix,2.0,MEDIUM,39.0,234117
