DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
35,SIR,1.0,1.0,1.0,5513,SUPERSOFT,True,5513,0 days 00:01:50.827000
35,SIR,2.0,1.0,2.0,11026,SUPERSOFT,True,11026,0 days 00:01:44.809000
35,SIR,3.0,1.0,3.0,16539,SUPERSOFT,True,16539,0 days 00:01:44.842000
35,SIR,4.0,1.0,4.0,22052,SUPERSOFT,True,22052,0 days 00:01:43.836000
35,SIR,5.0,1.0,5.0,27565,SUPERSOFT,True,27565,0 days 00:01:43.389000
35,SIR,6.0,1.0,6.0,33078,SUPERSOFT,True,33078,0 days 00:01:43.636000
35,SIR,7.0,1.0,7.0,38591,SUPERSOFT,True,38591,0 days 00:01:43.404000
35,SIR,8.0,1.0,8.0,44104,SUPERSOFT,True,44104,0 days 00:01:43.250000
35,SIR,9.0,1.0,9.0,49617,SUPERSOFT,True,49617,0 days 00:01:43.440000
35,SIR,10.0,1.0,10.0,55130,SUPERSOFT,True,55130,0 days 00:01:53.485000
35,SIR,11.0,2.0,1.0,5513,SOFT,True,60643,0 days 00:02:26.989000
35,SIR,12.0,2.0,2.0,11026,SOFT,True,66156,0 days 00:01:40.522000
35,SIR,13.0,2.0,3.0,16539,SOFT,True,71669,0 days 00:01:41.501000
35,SIR,14.0,2.0,4.0,22052,SOFT,True,77182,0 days 00:01:42.149000
35,SIR,15.0,2.0,5.0,27565,SOFT,True,82695,0 days 00:01:42.734000
35,SIR,16.0,2.0,6.0,33078,SOFT,True,88208,0 days 00:01:42.722000
35,SIR,17.0,2.0,7.0,38591,SOFT,True,93721,0 days 00:01:42.901000
35,SIR,18.0,2.0,8.0,44104,SOFT,True,99234,0 days 00:01:42.557000
35,SIR,19.0,2.0,9.0,49617,SOFT,True,104747,0 days 00:01:42.605000
35,SIR,20.0,2.0,10.0,55130,SOFT,True,110260,0 days 00:01:42.711000
35,SIR,21.0,2.0,11.0,60643,SOFT,True,115773,0 days 00:01:42.883000
35,SIR,22.0,2.0,12.0,66156,SOFT,True,121286,0 days 00:01:42.528000
35,SIR,23.0,2.0,13.0,71669,SOFT,True,126799,0 days 00:01:42.516000
35,SIR,24.0,2.0,14.0,77182,SOFT,True,132312,0 days 00:01:42.617000
35,SIR,25.0,2.0,15.0,82695,SOFT,True,137825,0 days 00:01:43.730000
35,SIR,26.0,2.0,16.0,88208,SOFT,True,143338,0 days 00:01:43.987000
35,SIR,27.0,2.0,17.0,93721,SOFT,True,148851,0 days 00:01:42.829000
35,SIR,28.0,2.0,18.0,99234,SOFT,True,154364,0 days 00:01:42.930000
35,SIR,29.0,2.0,19.0,104747,SOFT,True,159877,0 days 00:01:43.160000
35,SIR,30.0,3.0,1.0,5513,SUPERSOFT,True,165390,0 days 00:01:59.596000
35,SIR,31.0,3.0,2.0,11026,SUPERSOFT,True,170903,0 days 00:01:41.316000
35,SIR,32.0,3.0,3.0,16539,SUPERSOFT,True,176416,0 days 00:01:42.629000
35,SIR,33.0,3.0,4.0,22052,SUPERSOFT,True,181929,0 days 00:01:41.999000
35,SIR,34.0,3.0,5.0,27565,SUPERSOFT,True,187442,0 days 00:01:41.633000
35,SIR,35.0,3.0,6.0,33078,SUPERSOFT,True,192955,0 days 00:01:43.846000
35,SIR,36.0,3.0,7.0,38591,SUPERSOFT,True,198468,0 days 00:01:43.327000
35,SIR,37.0,3.0,8.0,44104,SUPERSOFT,True,203981,0 days 00:01:41.354000
35,SIR,38.0,3.0,9.0,49617,SUPERSOFT,True,209494,0 days 00:01:44.401000
35,SIR,39.0,3.0,10.0,55130,SUPERSOFT,True,215007,0 days 00:01:41.566000
35,SIR,40.0,3.0,11.0,60643,SUPERSOFT,True,220520,0 days 00:01:43.156000
35,SIR,41.0,3.0,12.0,66156,SUPERSOFT,True,226033,0 days 00:01:41.446000
35,SIR,42.0,3.0,13.0,71669,SUPERSOFT,True,231546,0 days 00:01:41.287000
35,SIR,43.0,3.0,14.0,77182,SUPERSOFT,True,237059,0 days 00:01:41.359000
35,SIR,44.0,3.0,15.0,82695,SUPERSOFT,True,242572,0 days 00:01:41.046000
35,SIR,45.0,3.0,16.0,88208,SUPERSOFT,True,248085,0 days 00:01:40.816000
35,SIR,46.0,3.0,17.0,93721,SUPERSOFT,True,253598,0 days 00:01:41.352000
35,SIR,47.0,3.0,18.0,99234,SUPERSOFT,True,259111,0 days 00:01:41.490000
35,SIR,48.0,3.0,19.0,104747,SUPERSOFT,True,264624,0 days 00:01:41.471000
35,SIR,49.0,3.0,20.0,110260,SUPERSOFT,True,270137,0 days 00:01:42.298000
35,SIR,50.0,3.0,21.0,115773,SUPERSOFT,True,275650,0 days 00:01:45.357000
35,SIR,51.0,3.0,22.0,121286,SUPERSOFT,True,281163,0 days 00:01:42.454000
35,SIR,52.0,3.0,23.0,126799,SUPERSOFT,True,286676,0 days 00:01:42.800000
35,SIR,53.0,3.0,24.0,132312,SUPERSOFT,True,292189,0 days 00:01:43.204000
35,SIR,54.0,3.0,25.0,137825,SUPERSOFT,True,297702,0 days 00:01:43.545000
35,SIR,55.0,3.0,26.0,143338,SUPERSOFT,True,303215,0 days 00:01:43.902000
